Year,Rank,Track_Title,Artist_Name,Raw_Track_Title,Raw_Artist_Name
1990,42,Back to Life,Soul II Soul,Back to Life (However Do You Want Me),Soul II Soul featuring Caron Wheeler
1990,43,Here and Now,Luther Vandross,Here and Now,Luther Vandross
1990,44,Alright,Janet Jackson,Alright,Janet Jackson
1990,45,Ice Ice Baby,Vanilla Ice,Ice Ice Baby,Vanilla Ice
1990,46,Blame It on the Rain,Milli Vanilli,Blame It on the Rain,Milli Vanilli
1990,47,Have You Seen Her,MC Hammer,Have You Seen Her,MC Hammer
1990,48,With Every Beat of My Heart,Taylor Dayne,With Every Beat of My Heart,Taylor Dayne
1990,49,Come Back to Me,Janet Jackson,Come Back to Me,Janet Jackson
1990,50,No More Lies,Michel'le,No More Lies,Michel'le
1990,51,Praying for Time,George Michael,Praying for Time,George Michael
1990,52,How Can We Be Lovers,Michael Bolton,How Can We Be Lovers,Michael Bolton
1990,53,Do You Remember?,Phil Collins,Do You Remember?,Phil Collins
1990,54,Ready or Not,After 7,Ready or Not,After 7
1990,55,U Can't Touch This,MC Hammer,U Can't Touch This,MC Hammer
1990,56,I Wish It Would Rain Down,Phil Collins,I Wish It Would Rain Down,Phil Collins
1990,57,Just Between You and Me,Lou Gramm,Just Between You and Me,Lou Gramm
1990,58,Something Happened on the Way to Heaven,Phil Collins,Something Happened on the Way to Heaven,Phil Collins
1990,59,Black Cat,Janet Jackson,Black Cat,Janet Jackson
1990,60,Can't Stop,After 7,Can't Stop,After 7
1990,61,Janie's Got a Gun,Aerosmith,Janie's Got a Gun,Aerosmith
1990,62,The Humpty Dance,Digital Underground,The Humpty Dance,Digital Underground
1990,63,I'll Be Your Shelter,Taylor Dayne,I'll Be Your Shelter,Taylor Dayne
1990,64,Free Fallin',Tom Petty,Free Fallin',Tom Petty
1990,65,Giving You the Benefit,Pebbles,Giving You the Benefit,Pebbles
1990,66,Enjoy the Silence,Depeche Mode,Enjoy the Silence,Depeche Mode
1990,67,Love Song,Tesla,Love Song,Tesla
1990,68,Price of Love,Bad English,Price of Love,Bad English
1990,69,Girls Nite Out,Tyler Collins,Girls Nite Out,Tyler Collins
1990,70,King of Wishful Thinking,Go West,King of Wishful Thinking,Go West
1990,71,What Kind of Man Would I Be?,Chicago,What Kind of Man Would I Be?,Chicago
1990,72,I Remember You,Skid Row,I Remember You,Skid Row
1990,73,Get Up!,Technotronic,Get Up! (Before the Night Is Over),Technotronic featuring Ya Kid K
1990,74,Here We Are,Gloria Estefan,Here We Are,Gloria Estefan
1990,75,Epic,Faith No More,Epic,Faith No More
1990,76,Love Takes Time,Mariah Carey,Love Takes Time,Mariah Carey
1990,77,Just Like Jesse James,Cher,Just Like Jesse James,Cher
1990,78,Love Shack,The B-52's,Love Shack,The B-52's
1990,79,All or Nothing,Milli Vanilli,All or Nothing,Milli Vanilli
1990,80,Romeo,Dino,Romeo,Dino
1990,81,Everybody Everybody,Black Box,Everybody Everybody,Black Box
1990,82,I Go to Extremes,Billy Joel,I Go to Extremes,Billy Joel
1990,83,Whip Appeal,Babyface,Whip Appeal,Babyface
1990,84,Oh Girl,Paul Young,Oh Girl,Paul Young
1990,85,C'mon and Get My Love,D Mob,C'mon and Get My Love,D Mob with Cathy Dennis
1990,86,(It's Just) The Way That You Love Me,Paula Abdul,(It's Just) The Way That You Love Me,Paula Abdul
1990,87,We Can't Go Wrong,The Cover Girls,We Can't Go Wrong,The Cover Girls
1990,88,When I'm Back on My Feet Again,Michael Bolton,When I'm Back on My Feet Again,Michael Bolton
1990,89,Make You Sweat,Keith Sweat,Make You Sweat,Keith Sweat
1990,90,This One's for the Children,New Kids on the Block,This One's for the Children,New Kids on the Block
1990,91,What It Takes,Aerosmith,What It Takes,Aerosmith
1990,92,Forever,Kiss,Forever,Kiss
1990,93,Jerk Out,The Time,Jerk Out,The Time
1990,94,Just a Friend,Biz Markie,Just a Friend,Biz Markie
1990,95,Whole Wide World,A'Me Lorain,Whole Wide World,A'Me Lorain
1990,96,Without You,Mötley Crüe,Without You,Mötley Crüe
1990,97,Swing the Mood,Jive Bunny,Swing the Mood,Jive Bunny and the Mastermixers
1990,98,Thieves in the Temple,Prince,Thieves in the Temple,Prince
1990,99,Mentirosa,Mellow Man Ace,Mentirosa,Mellow Man Ace
1990,100,Tic-Tac-Toe,Kyper,Tic-Tac-Toe,Kyper
