Year,Rank,Track_Title,Artist_Name,Raw_Track_Title,Raw_Artist_Name
1986,46,I Didn't Mean to Turn You On,Robert Palmer,I Didn't Mean to Turn You On,Robert Palmer
1986,47,Words Get in the Way,Miami Sound Machine,Words Get in the Way,Miami Sound Machine
1986,48,Manic Monday,The Bangles,Manic Monday,The Bangles
1986,49,Walk of Life,Dire Straits,Walk of Life,Dire Straits
1986,50,Amanda,Boston,Amanda,Boston
1986,51,Two of Hearts,Stacey Q,Two of Hearts,Stacey Q
1986,52,Crush on You,The Jets,Crush on You,The Jets
1986,53,If You Leave,Orchestral Manoeuvres in the Dark,If You Leave,Orchestral Manoeuvres in the Dark
1986,54,Invisible Touch,Genesis,Invisible Touch,Genesis
1986,55,The Sweetest Taboo,Sade,The Sweetest Taboo,Sade
1986,56,What You Need,INXS,What You Need,INXS
1986,57,Talk to Me,Stevie Nicks,Talk to Me,Stevie Nicks
1986,58,Nasty,Janet Jackson,Nasty,Janet Jackson
1986,59,Take Me Home Tonight,Eddie Money,Take Me Home Tonight,Eddie Money
1986,60,We Don't Have to Take Our Clothes Off,Jermaine Stewart,We Don't Have to Take Our Clothes Off,Jermaine Stewart
1986,61,All Cried Out,Lisa Lisa,All Cried Out,Lisa Lisa and Cult Jam
1986,62,Your Love,The Outfield,Your Love,The Outfield
1986,63,I'm Your Man,Wham!,I'm Your Man,Wham!
1986,64,Perfect Way,Scritti Politti,Perfect Way,Scritti Politti
1986,65,Living in America,James Brown,Living in America,James Brown
1986,66,R.O.C.K. in the U.S.A.,John Cougar Mellencamp,R.O.C.K. in the U.S.A.,John Cougar Mellencamp
1986,67,Who's Johnny,El DeBarge,Who's Johnny,El DeBarge
1986,68,Word Up!,Cameo,Word Up!,Cameo
1986,69,Why Can't This Be Love,Van Halen,Why Can't This Be Love,Van Halen
1986,70,Silent Running,Mike + The Mechanics,Silent Running (On Dangerous Ground),Mike + The Mechanics
1986,71,Typical Male,Tina Turner,Typical Male,Tina Turner
1986,72,Small Town,John Cougar Mellencamp,Small Town,John Cougar Mellencamp
1986,73,Tarzan Boy,Baltimora,Tarzan Boy,Baltimora
1986,74,All I Need Is a Miracle,Mike + The Mechanics,All I Need Is a Miracle,Mike + The Mechanics
1986,75,Sweet Freedom,Michael McDonald,Sweet Freedom,Michael McDonald
1986,76,True Blue,Madonna,True Blue,Madonna
1986,77,Rumors,Timex Social Club,Rumors,Timex Social Club
1986,78,Life in a Northern Town,Dream Academy,Life in a Northern Town,Dream Academy
1986,79,Bad Boy,Miami Sound Machine,Bad Boy,Miami Sound Machine
1986,80,Sleeping Bag,ZZ Top,Sleeping Bag,ZZ Top
1986,81,Tonight She Comes,The Cars,Tonight She Comes,The Cars
1986,82,Love Touch,Rod Stewart,Love Touch,Rod Stewart
1986,83,A Love Bizarre,Sheila E.,A Love Bizarre,Sheila E.
1986,84,Throwing It All Away,Genesis,Throwing It All Away,Genesis
1986,85,Baby Love,Regina,Baby Love,Regina
1986,86,Election Day,Arcadia,Election Day,Arcadia
1986,87,Nikita,Elton John,Nikita,Elton John
1986,88,Take Me Home,Phil Collins,Take Me Home,Phil Collins
1986,89,Walk This Way,Run–D.M.C.,Walk This Way,Run–D.M.C. featuring Aerosmith
1986,90,Sweet Love,Anita Baker,Sweet Love,Anita Baker
1986,91,Your Wildest Dreams,Moody Blues,Your Wildest Dreams,Moody Blues
1986,92,Spies Like Us,Paul McCartney,Spies Like Us,Paul McCartney
1986,93,Object of My Desire,Starpoint,Object of My Desire,Starpoint
1986,94,Dreamtime,Daryl Hall,Dreamtime,Daryl Hall
1986,95,Tender Love,Force MDs,Tender Love,Force MDs
1986,96,King for a Day,Thompson Twins,King for a Day,Thompson Twins
1986,97,Love Will Conquer All,Lionel Richie,Love Will Conquer All,Lionel Richie
1986,98,A Different Corner,George Michael,A Different Corner,George Michael
1986,99,I'll Be Over You,Toto,I'll Be Over You,Toto
1986,100,Go Home,Stevie Wonder,Go Home,Stevie Wonder
