Year,Rank,Track_Title,Artist_Name,Raw_Track_Title,Raw_Artist_Name
1987,41,Jacob's Ladder,Huey Lewis,Jacob's Ladder,Huey Lewis and the News
1987,42,Who's That Girl,Madonna,Who's That Girl,Madonna
1987,43,You Got It All,The Jets,You Got It All,The Jets
1987,44,Touch Me,Samantha Fox,Touch Me (I Want Your Body),Samantha Fox
1987,45,I Just Can't Stop Loving You,Michael Jackson,I Just Can't Stop Loving You,Michael Jackson with Siedah Garrett
1987,46,Causing a Commotion,Madonna,Causing a Commotion,Madonna
1987,47,In Too Deep,Genesis,In Too Deep,Genesis
1987,48,Let's Wait Awhile,Janet Jackson,Let's Wait Awhile,Janet Jackson
1987,49,Hip to Be Square,Huey Lewis,Hip to Be Square,Huey Lewis and the News
1987,50,Will You Still Love Me?,Chicago,Will You Still Love Me?,Chicago
1987,51,Little Lies,Fleetwood Mac,Little Lies,Fleetwood Mac
1987,52,Luka,Suzanne Vega,Luka,Suzanne Vega
1987,53,I Heard A Rumour,Bananarama,I Heard A Rumour,Bananarama
1987,54,Don't Mean Nothing,Richard Marx,Don't Mean Nothing,Richard Marx
1987,55,Songbird,Kenny G,Songbird,Kenny G
1987,56,Carrie,Europe,Carrie,Europe
1987,57,Don't Disturb This Groove,The System,Don't Disturb This Groove,The System
1987,58,La Isla Bonita,Madonna,La Isla Bonita,Madonna
1987,59,Bad,Michael Jackson,Bad,Michael Jackson
1987,60,Sign o' the Times,Prince,Sign o' the Times,Prince
1987,61,Change of Heart,Cyndi Lauper,Change of Heart,Cyndi Lauper
1987,62,Come Go with Me,Exposé,Come Go with Me,Exposé
1987,63,Can't We Try,Dan Hill,Can't We Try,Dan Hill featuring Vonda Shepard
1987,64,To Be a Lover,Billy Idol,To Be a Lover,Billy Idol
1987,65,Mandolin Rain,Bruce Hornsby,Mandolin Rain,Bruce Hornsby and the Range
1987,66,Breakout,Swing Out Sister,Breakout,Swing Out Sister
1987,67,Stand by Me,Ben E. King,Stand by Me,Ben E. King
1987,68,"Tonight, Tonight, Tonight",Genesis,"Tonight, Tonight, Tonight",Genesis
1987,69,Someday,Glass Tiger,Someday,Glass Tiger
1987,70,When Smokey Sings,ABC,When Smokey Sings,ABC
1987,71,Casanova,LeVert,Casanova,LeVert
1987,72,Rhythm Is Gonna Get You,Gloria Estefan,Rhythm Is Gonna Get You,Gloria Estefan and Miami Sound Machine
1987,73,Rock Steady,The Whispers,Rock Steady,The Whispers
1987,74,Wanted Dead or Alive,Bon Jovi,Wanted Dead or Alive,Bon Jovi
1987,75,Big Time,Peter Gabriel,Big Time,Peter Gabriel
1987,76,The Finer Things,Steve Winwood,The Finer Things,Steve Winwood
1987,77,Let Me Be the One,Exposé,Let Me Be the One,Exposé
1987,78,Is This Love,Survivor,Is This Love,Survivor
1987,79,Diamonds,Herb Alpert,Diamonds,Herb Alpert
1987,80,Point of No Return,Exposé,Point of No Return,Exposé
1987,81,Big Love,Fleetwood Mac,Big Love,Fleetwood Mac
1987,82,Midnight Blue,Lou Gramm,Midnight Blue,Lou Gramm
1987,83,Something So Strong,Crowded House,Something So Strong,Crowded House
1987,84,Heat of the Night,Bryan Adams,Heat of the Night,Bryan Adams
1987,85,Nothing's Gonna Change My Love for You,Glenn Medeiros,Nothing's Gonna Change My Love for You,Glenn Medeiros
1987,86,Brilliant Disguise,Bruce Springsteen,Brilliant Disguise,Bruce Springsteen
1987,87,Just to See Her,Smokey Robinson,Just to See Her,Smokey Robinson
1987,88,Who Will You Run To,Heart,Who Will You Run To,Heart
1987,89,Respect Yourself,Bruce Willis,Respect Yourself,Bruce Willis
1987,90,Cross My Broken Heart,The Jets,Cross My Broken Heart,The Jets
1987,91,Victory,Kool,Victory,Kool & the Gang
1987,92,Don't Get Me Wrong,The Pretenders,Don't Get Me Wrong,The Pretenders
1987,93,Doing It All for My Baby,Huey Lewis,Doing It All for My Baby,Huey Lewis and the News
1987,94,Right on Track,Breakfast Club,Right on Track,Breakfast Club
1987,95,Ballerina Girl,Lionel Richie,Ballerina Girl,Lionel Richie
1987,96,Meet Me Half Way,Kenny Loggins,Meet Me Half Way,Kenny Loggins
1987,97,I've Been in Love Before,Cutting Crew,I've Been in Love Before,Cutting Crew
1987,98,(You Gotta) Fight for Your Right,Beastie Boys,(You Gotta) Fight for Your Right (To Party!),Beastie Boys
1987,99,Funkytown,Pseudo Echo,Funkytown,Pseudo Echo
1987,100,Love You Down,Ready for the World,Love You Down,Ready for the World
